3462,0,70,1,1921,522,1653,3108,
0,2888,112,2,2232,1024,840,3773,
3315,0,68,1,840,698,2558,1496,
3,0,2,1,-787,2989,1894,1688,
12,3379,66,3,1868,1650,578,2658,
2479,0,110,1,-678,1387,3387,845,
3106,3821,80,3,2916,968,212,6073,
6,2,4,3,-1167,2250,3013,2844,
2887,3818,72,3,2693,1178,225,3868,
8,0,4,1,-4012,4065,4043,0,
2,0,2,1,-266,2204,2158,3754,
26,0,12,1,1549,1522,1025,1817,
3869,0,70,1,3741,97,258,2218,
73,0,24,1,2280,1627,189,2408,
3,0,2,1,2978,1088,30,771,
3354,4044,70,3,3340,736,20,365,
17,0,6,1,933,1877,1286,4991,
1755,0,108,1,2421,998,677,1505,
65,3615,66,3,2294,1444,358,1628,
3323,0,70,1,703,698,2695,2089,
0,198,46,2,-922,2999,2019,1698,
8,0,6,1,-1120,2999,2217,0,
0,247,60,2,1640,1116,1340,2768,
1795,0,158,1,1393,1116,1587,0,
0,2563,100,2,2928,369,799,3330,
3889,0,66,1,1600,164,2332,1235,
2436,0,116,1,1916,1014,1166,4205,
0,3885,64,2,2124,1805,167,2644,
0,6,4,2,1760,245,2091,3521,
3800,0,64,1,1754,245,2097,0,
3667,0,68,1,2706,298,1092,4752,
12,3410,68,3,1323,2179,594,2284,
3936,0,68,1,3527,68,501,5626,
3,0,4,1,1580,2402,114,1989,
2810,3975,76,3,2777,1261,58,1200,
0,196,28,2,347,2375,1374,4355,
0,2858,88,2,1816,1366,914,1665,
2829,0,78,1,996,1021,2079,2038,
2,0,2,1,1403,1414,1279,3236,
0,2963,102,2,3086,362,648,1685,
3838,0,66,1,1935,194,1967,1812,
1,2589,118,3,705,2271,1120,2608,
3204,0,78,1,2359,661,1076,4244,
0,3285,64,2,65,3269,762,910,
0,4,4,2,-572,2084,2584,2648,
496,0,76,1,1123,1323,1650,1699,
30,0,14,1,1852,1178,1066,1225,
0,1897,118,2,1822,1208,1066,0,
0,29,16,2,2305,303,1488,2380,
3917,0,66,1,2968,87,1041,692,
0,3671,66,2,1278,2436,382,2227,
0,3,4,2,47,1809,2240,2440,
0,2,2,2,1839,1005,1252,1795,
3249,0,80,1,2706,617,773,869,
0,3312,66,2,-543,3866,773,0,
2,0,2,1,454,2253,1389,4309,
33,0,18,1,1029,1898,1169,577,
2808,3182,96,3,2131,1230,735,1135,
0,5,4,2,1114,1015,1967,4973,
3148,0,98,1,1881,758,1457,772,
0,3866,66,2,1910,1993,193,3177,
3523,0,64,1,957,527,2612,2913,
0,68,24,2,-1146,3406,1836,1420,
0,3069,72,2,935,2295,866,2149,
181,0,54,1,1607,1466,1023,3741,
55,0,26,1,1426,1647,1023,0,
3036,3716,72,3,2760,993,343,1389,
2,0,2,1,1342,1358,1396,5334,
0,3815,70,2,3534,370,192,2194,
3853,0,64,1,1786,196,2114,2067,
0,438,58,2,-519,3047,1568,1548,
3082,2702,94,3,2065,923,1108,3022,
2,0,2,1,1108,2018,970,4827,
3825,4053,68,3,3800,263,33,2694,
0,2,2,2,-1501,2807,2790,2577,
2,108,22,3,1153,1475,1468,2656,
18,0,8,1,1043,1477,1576,0,
0,2401,118,2,3215,93,788,2190,
0,3941,70,2,4021,23,52,3207,
0,40,14,2,2992,3,1101,2912,
4005,0,68,1,3519,0,577,567,
0,3807,66,2,1098,2736,262,1584,
3613,0,66,1,1489,424,2183,4198,
13,2389,84,3,880,2083,1133,3004,
2798,446,88,3,1287,1048,1761,2809,
0,2380,84,2,769,2117,1210,2726,
192,0,42,1,2012,1102,982,3623,
1541,0,134,1,1820,1294,982,0,
0,3759,66,2,2373,1460,263,2094,
3524,0,64,1,1277,501,2318,2663,
0,2266,90,2,-137,2852,1381,2110,
0,2,2,2,-29,1805,2320,2374,
2688,0,118,1,1773,1011,1312,1804,
4,0,4,1,1819,1923,354,2734,
0,3740,66,2,2393,1439,264,578,
3388,0,66,1,715,660,2721,2062,
3930,2588,90,3,2532,102,1462,5205,
0,2,2,2,-1163,3018,2241,2823,
4,0,4,1,-319,2539,1876,846,
0,2750,106,2,1662,1403,1031,1985,
0,6,4,2,955,850,2291,2043,
0,50,24,2,1449,723,1924,500,
3389,0,70,1,2093,602,1401,694,
0,3858,66,2,1837,2065,194,3133,
3463,0,68,1,1444,552,2100,3465,
2,0,2,1,-439,2983,1552,1580,
3380,0,76,1,2673,548,875,3114,
431,0,64,1,2546,1096,454,3253,
0,3644,70,2,2432,1295,369,317,
0,325,78,2,2360,665,1071,3572,
3907,3707,70,3,3545,175,376,1510,
8,0,8,1,-639,2364,2371,3430,
0,2,2,2,1061,1514,1521,1708,
0,39,18,2,1059,1514,1523,0,
3193,0,72,1,2321,708,1067,1301,
0,3225,66,2,404,2897,795,1276,
1,0,2,1,-1676,2409,3363,1145,
4,1,4,3,-1677,2410,3363,0,
2559,57,138,3,1412,1094,1590,3094,
7,3501,66,3,1637,1977,482,2841,
220,1,46,3,-1871,1984,3983,0,
0,14,8,2,-119,1503,2712,1973,
0,47,20,2,1885,786,1425,2018,
3641,3334,72,3,2959,396,741,1121,
0,4,4,2,-1415,2730,2781,2601,
0,15,10,2,579,1744,1773,1998,
0,3128,114,2,3201,240,655,2637,
0,3344,102,2,3487,121,488,3414,
3947,0,68,1,3709,37,350,3566,
3732,0,76,1,3665,229,202,3903,
150,0,26,1,2905,1133,58,2972,
0,3970,66,2,2755,1283,58,0,
3517,0,72,1,555,528,3013,1770,
0,2,2,2,-2962,4045,3013,0,
0,1,2,2,-695,2751,2040,2269,
44,0,24,1,1653,1400,1043,2349,
0,3371,80,2,2838,732,526,1229,
3614,0,68,1,1554,407,2135,2087,
0,2,2,2,795,1720,1581,2855,
34,70,20,3,793,1720,1583,0,
3587,0,70,1,2710,376,1010,2021,
4026,3581,66,3,3523,64,509,4400,
0,3,4,2,-1999,3047,3048,2085,
16,0,12,1,217,1939,1940,2219,
3745,0,72,1,2882,244,970,2681,
0,3609,66,2,902,2748,446,1765,
3387,3552,72,3,2897,690,509,5604,
5,0,4,1,-1065,2579,2582,2977,
3931,1,64,3,2660,94,1342,3730,
0,2697,72,2,-1272,4025,1343,0,
0,26,12,2,5,2038,2053,3974,
86,0,22,1,1295,1406,1395,1316,
0,2853,128,2,2425,863,808,1216,
3472,0,66,1,1204,544,2348,1632,
3183,0,92,1,2762,638,696,5030,
10,0,4,1,2291,1534,271,2712,
0,3796,66,2,2747,1141,208,466,
3748,0,64,1,1809,285,2002,2858,
15,2656,98,3,438,2445,1213,2377,
2429,19,136,3,921,1235,1940,3154,
3052,2798,106,3,2136,956,1004,3663,
1,3,4,3,-2477,3380,3193,1237,
0,102,16,2,-215,2548,1763,2266,
0,2359,108,2,1518,1498,1080,1835,
2841,0,88,1,2068,876,1152,2909,
3719,3442,68,3,3111,350,635,3884,
11,0,10,1,-845,2480,2461,3205,
0,198,36,2,1208,1446,1442,2064,
3281,3150,78,3,2501,749,846,1491,
2,0,2,1,658,2225,1213,4588,
4004,3473,68,3,3415,71,610,2759,
3826,4051,68,3,3801,262,33,7863,
186,0,40,1,-171,1659,2608,3905,
2625,0,126,1,2489,937,670,2846,
0,3976,66,2,2204,1808,84,2340,
2824,0,82,1,554,1101,2441,2326,
242,0,50,1,1931,1326,839,4201,
0,3390,84,2,3512,134,450,1823,
4018,3555,66,3,3502,69,525,3380,
0,16,16,2,11,2044,2041,4082,
2681,2703,116,3,1778,1161,1157,1783,
0,19,14,2,-2410,3252,3254,1196,
0,40,14,2,1442,914,1740,3871,
3134,2379,174,3,1829,770,1497,427,
0,2892,90,2,1161,1959,976,4845,
3819,19,66,3,1613,227,2256,3344,
0,982,108,2,1416,1364,1316,3641,
1,1220,126,3,1856,653,1587,1422,
3826,0,68,1,2378,192,1526,1743,
0,3811,64,2,1752,2120,224,3200,
0,3000,74,2,2080,1217,799,4139,
2812,0,68,1,-920,1217,3799,0,
3787,3562,68,3,3289,286,521,7021,
2875,7,74,3,1015,1029,2052,5075,
0,3379,70,2,2535,1025,536,4402,
3503,0,66,1,1615,515,1966,2459,
0,5,4,2,2048,1044,1004,3936,
0,2156,108,2,2043,1044,1009,0,
0,7,6,2,2135,290,1671,2248,
3809,0,68,1,3489,150,457,1361,
0,4032,68,2,2828,1260,8,3148,
3074,0,74,1,97,956,3043,1301,
0,27,10,2,142,1873,2081,3119,
42,1,14,3,2271,1111,714,2156,
2885,3235,96,3,2228,1153,715,0,
0,2845,78,2,945,2093,1058,4837,
15,0,12,1,-1900,2093,3903,0,
38,0,12,1,-949,1764,3281,966,
247,0,48,1,-987,1802,3281,0,
3233,0,76,1,1454,716,1926,2688,
0,3,4,2,2145,988,963,3924,
2767,0,88,1,2442,835,819,300,
0,3767,66,2,1736,2087,273,2061,
1,0,2,1,2903,1057,136,4934,
0,3889,66,2,3096,885,115,194,
3571,0,68,1,607,495,2994,1400,
4,0,4,1,418,2120,1558,3382,
0,4014,66,2,3008,1064,24,2594,
3231,0,66,1,287,792,3017,1293,
0,3,4,2,-1425,3379,2142,1519,
0,2752,90,2,1236,1754,1106,2664,
3083,0,74,1,1290,877,1929,2806,
0,3443,72,2,2601,1006,489,4394,
3080,0,68,1,-842,1006,3932,0,
0,5,4,2,-3922,4086,3932,0,
4,0,4,1,-465,2759,1802,3462,
43,0,24,1,1566,1531,999,2035,
0,3378,68,2,2353,1184,559,830,
3142,0,70,1,283,881,2932,1308,
0,210,30,2,618,2012,1466,3477,
0,3295,78,2,2355,1168,573,1947,
0,3726,68,2,3099,747,250,4039,
3536,0,66,1,891,503,2702,1518,
2762,0,140,1,1329,1042,1725,3974,
9,3029,74,3,1318,1912,866,2751,
0,2,2,2,873,1065,2158,2593,
2784,0,82,1,871,1065,2160,0,
2,0,2,1,275,2458,1363,2188,
0,6,4,2,2930,754,412,2657,
3248,0,124,1,3489,518,89,565,
0,3991,66,2,3058,1014,24,2817,
0,3,2,2,592,540,2964,1525,
3717,0,66,1,2245,285,1566,1656,
0,3514,66,2,1332,2263,501,2804,
2035,0,134,1,315,1364,2417,2497,
3855,0,70,1,3933,119,44,5653,
3142,0,112,1,3468,605,23,3390,
0,4047,64,2,1666,2415,15,1340,
123,0,38,1,2359,1216,521,4740,
3357,0,84,1,3334,453,309,1098,
0,3972,64,2,1406,2594,96,1429,
1202,0,120,1,756,1301,2039,3322,
813,0,112,1,-446,2503,2039,0,
0,2,2,2,1190,1790,1116,2449,
0,2615,108,2,1188,1790,1118,0,
3,3114,76,3,2335,1029,732,3762,
3161,4,68,3,-6,885,3217,776,
0,2,2,2,-3171,4046,3221,0,
0,3830,64,2,1872,2023,201,5045,
3771,3,66,3,1357,276,2463,3315,
0,23,10,2,-1355,3391,2060,1062,
0,2611,118,2,1346,1704,1046,2724,
2580,0,104,1,68,1277,2751,1333,
0,2707,116,2,1846,1311,939,4358,
2853,0,76,1,-51,1083,3064,810,
0,110,20,2,-1126,2945,2277,1778,
19,0,12,1,2630,994,472,3866,
3604,0,74,1,3523,310,263,912,
3306,0,104,1,3538,523,35,3619,
9,4033,66,3,1957,2111,28,1725,
2811,0,120,1,996,1062,2038,3081,
0,1329,110,2,-295,2861,1530,1520,
0,144,42,2,-705,2391,2410,919,
0,30,12,2,-849,2391,2554,0,
0,23,8,2,1067,1463,1566,1946,
3885,0,68,1,3566,106,424,2522,
0,3836,66,2,884,2975,237,1203,
2,0,2,1,-2952,2975,4073,0,
32,0,10,1,-1811,2518,3389,1143,
186,0,52,1,317,1621,2158,2160,
2724,0,144,1,2083,918,1095,1952,
0,3128,68,2,97,3089,910,738,
31,0,14,1,1256,1665,1175,4287,
0,2612,104,2,1664,1423,1009,439,
0,99,30,2,2966,188,942,3914,
0,3538,80,2,3599,116,381,732,
4039,0,64,1,1850,20,2226,1789,
0,6,4,2,1933,1039,1124,4122,
0,3665,72,2,3272,534,290,1345,
3833,0,64,1,2455,185,1456,2848,
0,3774,70,2,3851,63,182,5229,
4038,0,64,1,755,41,3300,678,
16,0,8,1,-71,1919,2248,3212,
0,3161,100,2,2286,1101,709,2373,
0,8,6,2,1841,284,1971,2716,
0,16,6,2,2414,215,1467,581,
3946,3342,68,3,3243,108,745,845,
3462,0,68,1,1418,556,2122,5463,
1,0,2,1,-489,2983,1602,1555,
0,3416,68,2,1728,1794,574,2218,
2076,0,118,1,-797,1515,3378,891,
0,2,2,2,-637,2448,2285,2236,
3435,3488,68,3,2890,624,582,3529,
0,1,2,2,484,1294,2318,4517,
3140,0,104,1,3377,647,72,2894,
0,4020,64,2,2165,1895,36,1928,
24,0,12,1,-1855,1895,4056,0,
0,6,4,2,1309,898,1889,3188,
3538,0,70,1,2386,417,1293,1083,
0,3686,66,2,1675,2072,349,2827,
3830,0,72,1,3649,153,294,5660,
0,3802,66,2,-181,3983,294,0,
0,2292,78,2,543,2241,1312,4526,
0,9,6,2,-1749,2241,3604,0,
2330,18,102,3,918,1212,1966,2676,
0,2806,82,2,1291,1795,1010,2721,
52,0,30,1,-1515,1795,3816,0,
0,3466,72,2,2649,944,503,4216,
3133,0,66,1,-817,944,3969,0,
3590,2785,74,3,2396,426,1274,6346,
0,2,2,2,-1426,2766,2756,2553,
